Issue id,Duplicates
138700,['140667']
138701,['31047']
138707,['138846']
138708,"['138866', '146719']"
138721,"['141983', '141019']"
138723,['53715']
138726,['133597']
138730,"['138706', '989693']"
138733,['137551']
138748,['138757']
138750,['138110']
138757,['138748']
138761,['138770']
138765,['151104']
138767,"['138869', '138937']"
138769,['138658']
138770,['138761']
138783,['214792']
138789,['153455']
138794,"['138932', '139299', '139278', '139064', '139184', '139198', '139052', '139006', '138943', '139373', '139294', '138953', '139290', '138832', '139238', '139187', '139168', '138957', '139283', '138819', '139214', '138910', '138824', '139074', '138840', '139272', '139106', '139199', '139005', '138958', '139165', '139166', '138843', '138816', '138820', '138837', '138817', '139159', '139003', '139271', '139118', '138831', '138969', '139057', '138993', '138818', '139285', '139097']"
"138794
",['139372']
138797,['138603']
138810,['138603']
138815,['155385']
138816,['138794']
138817,['138794']
138818,['138794']
138819,['138794']
138820,['138794']
138824,['138794']
138829,['138110']
138831,['138794']
138832,['138794']
138833,['100335']
138836,['138767']
138837,['138794']
138840,['138794']
138843,['138794']
138846,['138707']
138857,['91286']
138860,['125993']
138865,['47841']
138866,['138708']
138869,['138767']
138872,['138879']
138879.,['138872']
138888,['136644']
138894,['138999']
138905,['139077']
138910,['138794']
138914,"['141089', '140265']"
138919,['138834']
138926,['138794']
138931,['139264']
138932,['138794']
138937,['138767']
138939,['52855']
138943,['138794']
138953,['138794']
138957,['138794']
138958,['138794']
138963,['137460']
138966,['138110']
138969,['138794']
138978,['47038']
138979,['47038']
138980,['47038']
138981,['47038']
138988,['47038']
138993,['138794']
138996,['117408']
138999,"['139463', '142388', '149206', '138894', '139540']"
139003,['138794']
139005,['138794']
139006,['138794']
139008,['112362']
139014,['25925']
139020,['138603']
139023,['135955']
139029,['139681']
139052,['138794']
139055,['139960']
139057,['138794']
139064,['138794']
139065,['139389']
139067,['137367']
139071,['143362']
139074,['138794']
139076,['146700']
139077,['138905']
139082,['139083']
139083,['139082']
139091,['75141']
139093,"['139119', '138794']"
139095,['138694']
139097,['138794']
139099,['137195']
139104,['112293']
139106,['138794']
139118,['138794']
139119,['138794']
139134,['140412']
139151,"['143233', '140553']"
139159,['138794']
139165,['138794']
139166,['138794']
139168,['138794']
139184,['138794']
139187,['138794']
139189,['30874']
139198,['138794']
139199,['138794']
139214,['138794']
139221,"['100840', '651365']"
139223,['66971']
139238,['138794']
139261,['47841']
139264,['138931']
139269,['137195']
139271,['138794']
139272,['138794']
139277,['27286']
139278,['138794']
139283,['138794']
139285,['138794']
139290,['138794']
139292,['138110']
139294,['138794']
139299,['138794']
139308,"['994185', '126371']"
139310,['139122']
139317,"['138869', '138767']"
139351,['138794']
139372,['138794']
139373,['138794']
139377,['47841']
139381,['64485']
139409,['140286']
139431,['139257']
139439,['138712']
139446,['139447']
139447,['139446']
139449,['82524']
139450,['139518']
139463,['138999']
139464,['55111']
139472,['138712']
139485,['210987']
139487,['47179']
139491,['47179']
139494,"['47179', '138794']"
139506,['47179']
139518,['139450']
139520,['16221']
13953,"['180618', '147544']"
139540,['138999']
139549,['47179']
139551,['47179']
139554,['47179']
139560,['47179']
139568,"['47179', '138794']"
139570,['141612']
139585,['133597']
139592,['47179']
13960,['156763']
139613,['47179']
139625,"['47179', '138794']"
139630,['47179']
139635,"['991705', '115730']"
139649,['133513']
139661,['143285']
139668,['47179']
139677,['139222']
139681,['139029']
139685,"['47179', '138794']"
139686,['47179']
139707,"['192171', '163527']"
139707 ,['145094']
139716,['120016']
139747,"['40239', '116740', '39272']"
139761,['163240']
139775,['138767']
139780,['47179']
139787,['47179']
139797,['47179']
139814,['47179']
139815,['47179']
139818,"['141214', '140212']"
139823,['137190']
139833,['47179']
139842,['136099']
139852,['215455']
139858,['105110']
139904,['47179']
139906,['47179']
139915,['47179']
139960,['139055']
140024,['528103']
140070,['139923']
140071,['47179']
140100,['111022']
140111,['140125']
140117,['191012']
140125,['140111']
140145,['135888']
140154,['140175']
140166,['138835']
140184,['140497']
140191,['47179']
140192,['47179']
140206,['47179']
140212,['139818']
140218,['136242']
140240,['135022']
140246,['140284']
140263,['133597']
140265,['138914']
140274,['20224']
140278,['47179']
140283,['136864']
140284,['140246']
140286,['139409']
140299,['47179']
140305,['144227']
140310,"['100462', '140076']"
140317,['47179']
140322,['140323']
140323,['140322']
140342,['47179']
140346,"['960634', '113175']"
140352,['136074']
140354,['10979']
140389,"['140400', '140390']"
140390,['140389']
140394,['47179']
140396,['47179']
140400,['140460']
140401,['139222']
140412,['139134']
140413,['47179']
140415,['47179']
140418,['137551']
140425,['140401']
140460,['140400']
140464,['47179']
140473,['140474']
140474,['140473']
140512,['133759']
140523,['47179']
140530,['140541']
140535,['47179']
140538,['140539']
140539,['140538']
140541,['140530']
140544,['47179']
140553,['139151']
140568,['27286']
140571,"['143037', '143148']"
140641,['66236']
140643,['113175']
140667 ,['138700']
140683,"['18386', '40239']"
140731,['141052']
140736,['135559']
140739,['141054']
140799,['116740']
140848,['136874']
140851,['127436']
140895,['121004']
140920,['137632']
140948,"['100779', '11688', '140294']"
140959,['110450']
140978,['137853']
140984,['140856']
141001,['138050']
141019,['138721']
141024,['143055']
141034,['47284']
141052,['140731']
141054,['140739']
141061,"['140861', '101479']"
141080,"['199981', '167909', '160222', '148035', '187197', '158639', '184243']"
141080 ,['156298']
141089,['138914']
141093,['104968']
141105,['130149']
141115,['142334']
141133,['139818']
141142,['137100']
141196,['53405']
141209,['40604']
141214,['139818']
141227,['127245']
141246,"['150836', '107466', '134224']"
141261,['165520']
141349,"['142181', '142226']"
141408,['141415']
141410,['141094']
141412,"['141413', '141414']"
141413,['141412']
141414,['141412']
141415,['141408']
141427,['141384']
141466,['141764']
141474,['131398']
141487,['50836']
141516,['142686']
141523,['141524']
141524,['141523']
141525,['629421']
141543,['133397']
141569,['142186']
141599,['141753']
141612,['139570']
141614,"['141772', '141794']"
141637,"['22436', '14279']"
141642,['203859']
141648,['141649']
141649,['141648']
14165,['154965']
141656,['133542']
141663,['149560']
141699,['133122']
141725,['142376']
141738,['134635']
141740,['528103']
141745,['141620']
141747,['141746']
141748,['141753']
141753,"['143931', '141599', '141748']"
141760,['141771']
141769,['141753']
141771,['141760']
141772,['141614']
141774,['159640']
141794,['141614']
141799,['113175']
141827,"['133774', '115641']"
141852,['138704']
141877,['139222']
141880,['134635']
141882,['133542']
141888,['77013']
141956,['143815']
141983,['138721']
141984,['136579']
141987,['155831']
142002,['141569']
142015,['126311']
142076,['139747']
142099,['142100']
142100,['142099']
142135,['110889']
142145,['142341']
142149,['115641']
142155,"['143603', '142600']"
142156,['82595']
142158,['138178']
142159,['46505']
142176,['142582']
142179,"['141349', '102128']"
142181,['141349']
142186,['141569']
142191,['141391']
142192,['134448']
142196,['142366']
142198,['136971']
142215,"['141094', '141569']"
142218,['127138']
142225,['165846']
142226,['141349']
142227,['136874']
142253,['142155']
142267,['142268']
142268,['142267']
142277,['11770']
142291,['143665']
142297,['47841']
142319,['47711']
142322 ,['158341']
142329,['93001']
142334,['141115']
142341,"['142716', '142145']"
142366,['142196']
142376,['141725']
142386,['142746']
142388,['138999']
142425,"['143517', '150513', '150871', '147786', '156998', '154803', '147327']"
142426,"['782869', '85898']"
142440,['142844']
142449,['142196']
142462,"['143973', '143444', '143618', '144063']"
142475,['142481']
142479,"['142449', '142196']"
142481,['142475']
142483,['134448']
142505,['142196']
142517,['142176']
142520,['150273']
142527,['142528']
142528,['142527']
142543,['152417']
142582,['142176']
142594,['121379']
142595,['142808']
142600,['142155']
142601,['142432']
142603,['142842']
142623,['142574']
142626,['142196']
142642,['147017']
142666,['142685']
142673,['137872']
142685,['142666']
142686,['141516']
142699,['142799']
142703,['97941']
142706,['135215']
142712,['135215']
142716,['142341']
142717,['142010']
142719,['142146']
142738,['144347']
142739,['138461']
142744,['142176']
142746,['142386']
142749,['142176']
142755,"['142833', '143105']"
142764,['137872']
142768,['142847']
142773,['123399']
142775,['142685']
142776 ,['143306']
142784,['142382']
142788,['142790']
142788 ,['142789']
142789,['142788']
142790,['142788']
142808,['142595']
142819,"['142742', '141349']"
142821 ,['210434']
142833,['142755']
142841,['142799']
142847,['142768']
142873,['143012']
142882,['115525']
142893,['144518']
142900,['133513']
142915,['142915']
142917,"['969065', '136787']"
142934,['127365']
142942,['142830']
142943,['143065']
142947,['142445']
142954,['142955']
142955,['142954']
142962,['130497']
142975,['142595']
143003,['66971']
143012,['142873']
143035,"['142813', '142817']"
143037,['140571']
143055,['141024']
143065,"['142943', '134635']"
143078,['53262']
143084,['127245']
143094,['142462']
143103,['174943']
143105,['142755']
143126,['134635']
143133,['75141']
143139,['143480']
143140,['104087']
143148,['140571']
143158,['143160']
143160,['143158']
143168,['143122']
143170,['144397']
143174,['143176']
143176,['143174']
143179,['143179']
143180,['113175']
143206,['116740']
143219,['75141']
143220,['144566']
143227,['134514']
143233,['139151']
143282,['100335']
143285,['139661']
143293,['133542']
143294,['141094']
143306,['142776']
143327,['142007']
143362,['139071']
143381,['77675']
143389,['143629']
143444,['142462']
143453,['175136']
143454,['129473']
143472,['143473']
143473,['143472']
143480,['143139']
143502,['116740']
143517,['142425']
143524,['134635']
143533,['169211']
143548,['130967']
143586,['143968']
143603,"['143604', '142155']"
143604,['143603']
143618,['142462']
143634,['138845']
143657,['105270']
143663,['173422']
143663 ,['147976']
143665,['142291']
143689,['143698']
143694,['143686']
143698,['143689']
143702,['142669']
143703,['143791']
143708,['143741']
143741,['143708']
143769,['208958']
143784,"['144253', '143927']"
143791,['143703']
143815,['141956']
143865,['125950']
143893,['26339']
143915,['137896']
143927,['143784']
143929,['143629']
143931,['141753']
143956,"['189552', '156062']"
143957,['142811']
143964,['11688']
143967,['155801']
143968,"['199976', '201050']"
143968 ,['192373']
143968.,['143586']
143973,['142462']
143996,['47816']
144015,['126147']
144044,['144045']
144045,['144044']
144054,['117401']
144063,['142462']
144093,['45637']
144100,['115034']
144109,['143784']
144129,"['858676', '156073', '143985']"
144139,['126147']
144161,['141577']
144205.,"['144431', '144369']"
144227,['140305']
144249,['126209']
144253,['143784']
144271,"['144583', '144349', '144442']"
144282,['85154']
144292,"['294646', '156484']"
144293,['39278']
144297,['144427']
144316,['144339']
144324,"['147412', '152935']"
144331,['111580']
144339,"['144490', '144361', '144316', '144355', '144685', '144772', '144407', '144391']"
144347,['142738']
144348,['148889']
144349,['144271']
144350,['144631']
144355,['144339']
144361,['144339']
144362,"['144580', '144425', '144366']"
144366,['144362']
144369,['144205']
144370,['144297']
144371,['134790']
144387,['127449']
144391,['144339']
144395,['131733']
144407,['144339']
144421,['130297']
144425,['144362']
144427,"['144713', '144297']"
144431,['144205']
14444,['156816']
144442,['144271']
144445,['137602']
144455,['144660']
144469,['111915']
144471,['145282']
144471 ,['144571']
144481,['144482']
144482,['144481']
144490,['144339']
144496 ,['148508']
144500,['144501']
144501,['144500']
144508,['106583']
144534,['152306']
144542,['35350']
144564,['126375']
144565,['127245']
144566,['143220']
144571,['144471']
144578,['133645']
144580,['144362']
144583,['144271']
144593,['144579']
144608,['143981']
144614,['144647']
144621,['135487']
144631,['144350']
144647,['144614']
144658,['48006']
144660,['144455']
144685,['144339']
144692,['144411']
144704,['51772']
144713,['144427']
144766,['143538']
144772,['144339']
144788,['17977']
144807,['35266']
144825,['142425']
144837,['145394']
144853,['123517']
144857,['21611']
144861,['146257']
144866,['144867']
144884,['145189']
144900,['144955']
144900 ,['144987']
144908,['144900']
144910,['144455']
144916,['47841']
144923,['144924']
144924,['144923']
144928,['164988']
144955,['144900']
144958,['98357']
144976,['144518']
144983,['134448']
144987,['144900']
145006,['144833']
145012,"['132476', '144736', '131412', '144723']"
145014,['46403']
145016,['145301']
145045,['47841']
145050,"['145052', '145051']"
145051,['145050']
145052,['145050']
145083,['47841']
145094,['139707']
145095,['48659']
145122,['145123']
145123,['145122']
145148,['145817']
145193,"['140072', '115641']"
145204,['170971']
145234,"['207158', '195213']"
145243,['145274']
145267,['122951']
145274,['145243']
145282,"['146132', '145342']"
145282 ,['145445']
145288,['137704']
145301,['145016']
145303,['71800']
145318,['145319']
145319,['145318']
145329,['145297']
145342,['145282']
145344,['125386']
145349,['145820']
145356,['164058']
145360,['40239']
145363,['117408']
145394,['144837']
145398,['142322']
145414. ,['148520']
145433,"['145122', '106795']"
145441,['148574']
145445,['145282']
145482,['113175']
